INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCEITEM_ID,SCREEN_USE_ATR,ATTENDANCEITEM_TYPE
,,,,,,,,0,"00000000","000000000000-0000",821,17,2
,,,,,,,,0,"00000000","000000000000-0000",821,19,1
,,,,,,,,0,"00000000","000000000000-0000",821,20,2
,,,,,,,,0,"00000000","000000000000-0000",822,17,2
,,,,,,,,0,"00000000","000000000000-0000",822,20,2
,,,,,,,,0,"00000000","000000000000-0000",823,16,1
,,,,,,,,0,"00000000","000000000000-0000",823,17,2
,,,,,,,,0,"00000000","000000000000-0000",823,19,1
,,,,,,,,0,"00000000","000000000000-0000",823,20,2
,,,,,,,,0,"00000000","000000000000-0000",824,17,2
,,,,,,,,0,"00000000","000000000000-0000",824,19,1
,,,,,,,,0,"00000000","000000000000-0000",824,20,2
,,,,,,,,0,"00000000","000000000000-0000",825,17,2
,,,,,,,,0,"00000000","000000000000-0000",825,19,1
,,,,,,,,0,"00000000","000000000000-0000",825,20,2
,,,,,,,,0,"00000000","000000000000-0000",826,19,1
,,,,,,,,0,"00000000","000000000000-0000",827,19,1
,,,,,,,,0,"00000000","000000000000-0000",828,19,1
,,,,,,,,0,"00000000","000000000000-0000",829,19,1
,,,,,,,,0,"00000000","000000000000-0000",830,19,1
,,,,,,,,0,"00000000","000000000000-0000",830,20,2
,,,,,,,,0,"00000000","000000000000-0000",831,19,1
,,,,,,,,0,"00000000","000000000000-0000",831,20,2
,,,,,,,,0,"00000000","000000000000-0000",832,19,1
,,,,,,,,0,"00000000","000000000000-0000",832,20,2
,,,,,,,,0,"00000000","000000000000-0000",833,20,2
,,,,,,,,0,"00000000","000000000000-0000",834,20,2
,,,,,,,,0,"00000000","000000000000-0000",835,20,2
,,,,,,,,0,"00000000","000000000000-0000",836,20,2
,,,,,,,,0,"00000000","000000000000-0000",837,20,2
,,,,,,,,0,"00000000","000000000000-0000",838,16,1
,,,,,,,,0,"00000000","000000000000-0000",838,20,2
,,,,,,,,0,"00000000","000000000000-0000",839,16,1
,,,,,,,,0,"00000000","000000000000-0000",839,20,2
,,,,,,,,0,"00000000","000000000000-0000",840,16,1
,,,,,,,,0,"00000000","000000000000-0000",840,20,2
,,,,,,,,0,"00000000","000000000000-0000",841,16,1
,,,,,,,,0,"00000000","000000000000-0000",841,20,2
,,,,,,,,0,"00000000","000000000000-0000",842,16,1
,,,,,,,,0,"00000000","000000000000-0000",843,16,1
,,,,,,,,0,"00000000","000000000000-0000",844,16,1
,,,,,,,,0,"00000000","000000000000-0000",845,16,1
,,,,,,,,0,"00000000","000000000000-0000",845,20,2
,,,,,,,,0,"00000000","000000000000-0000",846,16,1
,,,,,,,,0,"00000000","000000000000-0000",846,20,2
,,,,,,,,0,"00000000","000000000000-0000",847,16,1
,,,,,,,,0,"00000000","000000000000-0000",848,16,1
,,,,,,,,0,"00000000","000000000000-0000",849,16,1
,,,,,,,,0,"00000000","000000000000-0000",849,20,2
,,,,,,,,0,"00000000","000000000000-0000",850,16,1
,,,,,,,,0,"00000000","000000000000-0000",850,20,2
,,,,,,,,0,"00000000","000000000000-0000",851,16,1
,,,,,,,,0,"00000000","000000000000-0000",851,20,2
,,,,,,,,0,"00000000","000000000000-0000",852,16,1
,,,,,,,,0,"00000000","000000000000-0000",853,16,1
,,,,,,,,0,"00000000","000000000000-0000",854,16,1
,,,,,,,,0,"00000000","000000000000-0000",855,16,1
,,,,,,,,0,"00000000","000000000000-0000",856,16,1
,,,,,,,,0,"00000000","000000000000-0000",857,16,1
,,,,,,,,0,"00000000","000000000000-0000",858,19,1
,,,,,,,,0,"00000000","000000000000-0000",861,20,2
,,,,,,,,0,"00000000","000000000000-0000",862,20,2
,,,,,,,,0,"00000000","000000000000-0000",866,20,2
,,,,,,,,0,"00000000","000000000000-0000",867,20,2
,,,,,,,,0,"00000000","000000000000-0000",870,20,2
,,,,,,,,0,"00000000","000000000000-0000",871,20,2
,,,,,,,,0,"00000000","000000000000-0000",872,20,2
,,,,,,,,0,"00000000","000000000000-0000",882,20,2
,,,,,,,,0,"00000000","000000000000-0000",883,20,2
,,,,,,,,0,"00000000","000000000000-0000",887,20,2
,,,,,,,,0,"00000000","000000000000-0000",888,20,2
,,,,,,,,0,"00000000","000000000000-0000",891,20,2
,,,,,,,,0,"00000000","000000000000-0000",892,20,2
,,,,,,,,0,"00000000","000000000000-0000",893,20,2
,,,,,,,,0,"00000000","000000000000-0000",903,20,2
,,,,,,,,0,"00000000","000000000000-0000",904,20,2
,,,,,,,,0,"00000000","000000000000-0000",908,20,2
,,,,,,,,0,"00000000","000000000000-0000",909,20,2
,,,,,,,,0,"00000000","000000000000-0000",912,20,2
,,,,,,,,0,"00000000","000000000000-0000",913,20,2
,,,,,,,,0,"00000000","000000000000-0000",914,20,2
,,,,,,,,0,"00000000","000000000000-0000",924,20,2
,,,,,,,,0,"00000000","000000000000-0000",925,20,2
,,,,,,,,0,"00000000","000000000000-0000",929,20,2
,,,,,,,,0,"00000000","000000000000-0000",930,20,2
,,,,,,,,0,"00000000","000000000000-0000",933,20,2
,,,,,,,,0,"00000000","000000000000-0000",934,20,2
,,,,,,,,0,"00000000","000000000000-0000",935,20,2
,,,,,,,,0,"00000000","000000000000-0000",945,20,2
,,,,,,,,0,"00000000","000000000000-0000",946,20,2
,,,,,,,,0,"00000000","000000000000-0000",950,20,2
,,,,,,,,0,"00000000","000000000000-0000",951,20,2
,,,,,,,,0,"00000000","000000000000-0000",954,20,2
,,,,,,,,0,"00000000","000000000000-0000",955,20,2
,,,,,,,,0,"00000000","000000000000-0000",956,20,2
,,,,,,,,0,"00000000","000000000000-0000",966,20,2
,,,,,,,,0,"00000000","000000000000-0000",967,20,2
,,,,,,,,0,"00000000","000000000000-0000",971,20,2
,,,,,,,,0,"00000000","000000000000-0000",972,20,2
,,,,,,,,0,"00000000","000000000000-0000",975,20,2
,,,,,,,,0,"00000000","000000000000-0000",976,20,2
,,,,,,,,0,"00000000","000000000000-0000",977,20,2
,,,,,,,,0,"00000000","000000000000-0000",987,20,2
,,,,,,,,0,"00000000","000000000000-0000",988,20,2
,,,,,,,,0,"00000000","000000000000-0000",992,20,2
,,,,,,,,0,"00000000","000000000000-0000",993,20,2
,,,,,,,,0,"00000000","000000000000-0000",996,20,2
,,,,,,,,0,"00000000","000000000000-0000",997,20,2
,,,,,,,,0,"00000000","000000000000-0000",998,20,2
,,,,,,,,0,"00000000","000000000000-0000",1008,20,2
,,,,,,,,0,"00000000","000000000000-0000",1009,20,2
,,,,,,,,0,"00000000","000000000000-0000",1013,20,2
,,,,,,,,0,"00000000","000000000000-0000",1014,20,2
,,,,,,,,0,"00000000","000000000000-0000",1017,20,2
,,,,,,,,0,"00000000","000000000000-0000",1018,20,2
,,,,,,,,0,"00000000","000000000000-0000",1019,20,2
,,,,,,,,0,"00000000","000000000000-0000",1029,20,2
,,,,,,,,0,"00000000","000000000000-0000",1030,20,2
,,,,,,,,0,"00000000","000000000000-0000",1034,20,2
,,,,,,,,0,"00000000","000000000000-0000",1035,20,2
,,,,,,,,0,"00000000","000000000000-0000",1038,20,2
,,,,,,,,0,"00000000","000000000000-0000",1039,20,2
,,,,,,,,0,"00000000","000000000000-0000",1040,20,2
,,,,,,,,0,"00000000","000000000000-0000",1050,20,2
,,,,,,,,0,"00000000","000000000000-0000",1051,20,2
,,,,,,,,0,"00000000","000000000000-0000",1055,20,2
,,,,,,,,0,"00000000","000000000000-0000",1056,20,2
,,,,,,,,0,"00000000","000000000000-0000",1059,20,2
,,,,,,,,0,"00000000","000000000000-0000",1060,20,2
,,,,,,,,0,"00000000","000000000000-0000",1061,20,2
,,,,,,,,0,"00000000","000000000000-0000",1071,20,2
,,,,,,,,0,"00000000","000000000000-0000",1072,20,2
,,,,,,,,0,"00000000","000000000000-0000",1076,20,2
,,,,,,,,0,"00000000","000000000000-0000",1077,20,2
,,,,,,,,0,"00000000","000000000000-0000",1080,20,2
,,,,,,,,0,"00000000","000000000000-0000",1081,20,2
,,,,,,,,0,"00000000","000000000000-0000",1082,20,2
,,,,,,,,0,"00000000","000000000000-0000",1092,20,2
,,,,,,,,0,"00000000","000000000000-0000",1093,20,2
,,,,,,,,0,"00000000","000000000000-0000",1097,20,2
,,,,,,,,0,"00000000","000000000000-0000",1098,20,2
,,,,,,,,0,"00000000","000000000000-0000",1101,20,2
,,,,,,,,0,"00000000","000000000000-0000",1102,20,2
,,,,,,,,0,"00000000","000000000000-0000",1103,20,2
,,,,,,,,0,"00000000","000000000000-0000",1113,20,2
,,,,,,,,0,"00000000","000000000000-0000",1114,20,2
,,,,,,,,0,"00000000","000000000000-0000",1118,20,2
,,,,,,,,0,"00000000","000000000000-0000",1119,20,2
,,,,,,,,0,"00000000","000000000000-0000",1122,20,2
,,,,,,,,0,"00000000","000000000000-0000",1123,20,2
,,,,,,,,0,"00000000","000000000000-0000",1124,20,2
,,,,,,,,0,"00000000","000000000000-0000",1134,20,2
,,,,,,,,0,"00000000","000000000000-0000",1135,20,2
,,,,,,,,0,"00000000","000000000000-0000",1139,20,2
,,,,,,,,0,"00000000","000000000000-0000",1140,20,2
,,,,,,,,0,"00000000","000000000000-0000",1143,20,2
,,,,,,,,0,"00000000","000000000000-0000",1144,20,2
,,,,,,,,0,"00000000","000000000000-0000",1145,20,2
,,,,,,,,0,"00000000","000000000000-0000",1155,20,2
,,,,,,,,0,"00000000","000000000000-0000",1156,20,2
,,,,,,,,0,"00000000","000000000000-0000",1160,20,2
,,,,,,,,0,"00000000","000000000000-0000",1161,20,2
,,,,,,,,0,"00000000","000000000000-0000",1164,20,2
,,,,,,,,0,"00000000","000000000000-0000",1165,20,2
,,,,,,,,0,"00000000","000000000000-0000",1166,20,2
,,,,,,,,0,"00000000","000000000000-0000",1176,20,2
,,,,,,,,0,"00000000","000000000000-0000",1177,20,2
,,,,,,,,0,"00000000","000000000000-0000",1181,20,2
,,,,,,,,0,"00000000","000000000000-0000",1182,20,2
,,,,,,,,0,"00000000","000000000000-0000",1185,20,2
,,,,,,,,0,"00000000","000000000000-0000",1186,20,2
,,,,,,,,0,"00000000","000000000000-0000",1187,20,2
,,,,,,,,0,"00000000","000000000000-0000",1197,20,2
,,,,,,,,0,"00000000","000000000000-0000",1198,20,2
,,,,,,,,0,"00000000","000000000000-0000",1202,20,2
,,,,,,,,0,"00000000","000000000000-0000",1203,20,2
,,,,,,,,0,"00000000","000000000000-0000",1206,20,2
,,,,,,,,0,"00000000","000000000000-0000",1207,20,2
,,,,,,,,0,"00000000","000000000000-0000",1208,20,2
,,,,,,,,0,"00000000","000000000000-0000",1218,20,2
,,,,,,,,0,"00000000","000000000000-0000",1219,20,2
,,,,,,,,0,"00000000","000000000000-0000",1223,20,2
,,,,,,,,0,"00000000","000000000000-0000",1224,20,2
,,,,,,,,0,"00000000","000000000000-0000",1227,20,2
,,,,,,,,0,"00000000","000000000000-0000",1228,20,2
,,,,,,,,0,"00000000","000000000000-0000",1229,20,2
,,,,,,,,0,"00000000","000000000000-0000",1239,20,2
,,,,,,,,0,"00000000","000000000000-0000",1240,20,2
,,,,,,,,0,"00000000","000000000000-0000",1244,20,2
,,,,,,,,0,"00000000","000000000000-0000",1245,20,2
,,,,,,,,0,"00000000","000000000000-0000",1248,20,2
,,,,,,,,0,"00000000","000000000000-0000",1249,20,2
,,,,,,,,0,"00000000","000000000000-0000",1250,20,2
,,,,,,,,0,"00000000","000000000000-0000",1260,20,2
,,,,,,,,0,"00000000","000000000000-0000",1262,20,2
,,,,,,,,0,"00000000","000000000000-0000",1264,20,2
,,,,,,,,0,"00000000","000000000000-0000",1266,20,2
,,,,,,,,0,"00000000","000000000000-0000",1268,20,2
,,,,,,,,0,"00000000","000000000000-0000",1269,20,2
,,,,,,,,0,"00000000","000000000000-0000",1270,20,2
,,,,,,,,0,"00000000","000000000000-0000",1271,20,2
,,,,,,,,0,"00000000","000000000000-0000",1272,20,2
,,,,,,,,0,"00000000","000000000000-0000",1273,20,2
,,,,,,,,0,"00000000","000000000000-0000",1274,20,2
,,,,,,,,0,"00000000","000000000000-0000",1275,20,2
,,,,,,,,0,"00000000","000000000000-0000",1276,20,2
,,,,,,,,0,"00000000","000000000000-0000",1279,20,2
,,,,,,,,0,"00000000","000000000000-0000",1280,20,2
,,,,,,,,0,"00000000","000000000000-0000",1350,2,2
,,,,,,,,0,"00000000","000000000000-0000",1350,16,2
,,,,,,,,0,"00000000","000000000000-0000",1350,17,2
,,,,,,,,0,"00000000","000000000000-0000",1350,20,2
